,Advert Date,City,Brand,Model,Motor,Year,Kilometres,Colors,Price
764,10 Ekim 2024,"Denizli
Merkezefendi",Chery,Tiggo,7 Pro,2023,6.500,Beyaz,1.345.000
765,10 Ekim 2024,"Bursa
Nilüfer",Chery,Tiggo,8 Pro,2023,44.515,Siyah,1.495.000
766,10 Ekim 2024,"Bursa
Nilüfer",Chery,Tiggo,7 Pro,2024,16.300,Gri,1.675.000
767,10 Ekim 2024,"Samsun
Tekkeköy",Dacia,Sandero,Stepway 1.0,2023,51.000,Yeşil,949.900
768,10 Ekim 2024,"İzmir
Çiğli",Kia,Sportage,1.6 GDI,2013,112.000,Beyaz,805.000
769,10 Ekim 2024,"Sivas
Merkez",Peugeot,2008,1.2 PureTech,2021,34.500,Kırmızı,1.245.000
770,10 Ekim 2024,"Ankara
Yenimahalle",Volkswagen,T-Roc,1.5 TSI,2019,155.000,Altın,1.275.000
771,10 Ekim 2024,"İstanbul
Beykoz",Volkswagen,T-Cross,1.0 TSI,2023,6.001,Mavi (metalik),1.340.000
772,10 Ekim 2024,"İstanbul
Esenyurt",Renault,Captur,1.3 TCe,2021,114.000,Mavi,947.750
773,10 Ekim 2024,"Tokat
Erbaa",Nissan,X-Trail,2.0 dCi,2009,285.000,Siyah,795.000
774,10 Ekim 2024,"Osmaniye
Merkez",Citroen,C5,Aircross 1.5,2019,96.000,Gri,1.345.000
775,10 Ekim 2024,"Edirne
Merkez",Honda,CR-V,2.2 i-CTDi,2008,277.000,Siyah,649.900
776,10 Ekim 2024,"Şırnak
Silopi",Hyundai,Tucson,1.6 GDi,2017,176.000,Bej,1.150.000
777,10 Ekim 2024,"İstanbul
Sancaktepe",Opel,Mokka,1.6 CDTI,2015,175.000,Siyah,850.000
778,10 Ekim 2024,"İzmir
Seferihisar",Nissan,Qashqai,1.5 dCi,2014,92.000,Beyaz,950.000
779,10 Ekim 2024,"Gaziantep
Şahinbey",Skoda,Kodiaq,1.4 TSI,2017,61.000,Beyaz,1.295.000
780,10 Ekim 2024,"Kocaeli
Başiskele",Volkswagen,Tiguan,All Space,2022,55.000,Beyaz,1.900.000
781,10 Ekim 2024,"Manisa
Şehzadeler",Honda,HR-V,1.5 i-VTEC,2020,32.000,Beyaz,1.410.000
782,10 Ekim 2024,"İstanbul
Avcılar",Seat,Ateca,1.5 EcoTSI,2023,30.000,Gri,1.580.000
783,10 Ekim 2024,"Konya
Selçuklu",Citroen,C3,Aircross 1.2,2023,24.500,Beyaz,1.220.000
784,10 Ekim 2024,"Denizli
Merkezefendi",Audi,Q7,3.0 TDI,2009,275.000,Siyah,1.090.000
785,10 Ekim 2024,"Kahramanmaraş
Dulkadiroğlu",Kia,Sportage,1.6 GDI,2013,142.000,Beyaz,975.000
786,10 Ekim 2024,"Elazığ
Merkez",Toyota,Hilux,2.4 D,2004,208.000,Bordo,487.500
787,10 Ekim 2024,"Eskişehir
Odunpazarı",Skoda,Kamiq,1.0 TSI,2021,102.000,Mavi,1.169.000
788,10 Ekim 2024,"Eskişehir
Odunpazarı",Nissan,Qashqai,1.6 dCi,2017,118.000,Beyaz,1.169.000
789,10 Ekim 2024,"Ankara
Çankaya",Peugeot,5008,1.6 HDi,2010,233.500,Lacivert,625.000
790,10 Ekim 2024,"Hatay
Antakya",Nissan,Qashqai,1.6 dCi,2014,326.620,Beyaz,1.020.000
791,10 Ekim 2024,"Ankara
Mamak",Kia,Sorento,2.5 CRDi,2008,312.500,Siyah,650.000
792,10 Ekim 2024,"İstanbul
Kadıköy",Land,Rover,Range 2.0,2021,19.750,Siyah,10.150.000
793,10 Ekim 2024,"Kocaeli
Gölcük",Peugeot,2008,1.5 BlueHDI,2023,14.400,Gri (metalik),1.550.000
794,10 Ekim 2024,"İstanbul
Pendik",Opel,Grandland,1.5 D,2023,12.500,Mavi (metalik),1.445.000
795,10 Ekim 2024,"İstanbul
Çekmeköy",Volkswagen,Amarok,2.0 TDI,2023,30.000,Gri,2.480.000
796,10 Ekim 2024,"Erzurum
Palandöken",Hyundai,ix35,1.6 GDI,2013,57.000,Beyaz,875.000
797,10 Ekim 2024,"Gaziantep
Şehitkamil",Toyota,Land,Cruiser 4.0,2005,220.000,Siyah,1.125.000
798,10 Ekim 2024,"Gaziantep
Şehitkamil",Audi,Q5,2.0 TDI,2010,405.000,Siyah,855.000
799,10 Ekim 2024,"İstanbul
Maltepe",Ford,Kuga,1.5 TDCi,2017,85.000,Füme,845.000
800,10 Ekim 2024,"İstanbul
Bağcılar",Volkswagen,Tiguan,1.4 TSI,2015,110.000,Beyaz,1.075.000
801,10 Ekim 2024,"Tekirdağ
Marmaraereğlisi",Suzuki,SX4,S-Cross 1.6,2013,140.000,Mor,800.000
802,10 Ekim 2024,"İstanbul
Pendik",Volkswagen,Amarok,2.0 BITDI,2016,110.000,Gri (metalik),1.375.000
803,10 Ekim 2024,"İzmir
Bornova",Hyundai,Tucson,1.6 CRDi,2020,133.000,Beyaz,1.380.000
804,10 Ekim 2024,"İstanbul
Çekmeköy",Chery,Omoda,5 1.6,2024,16.000,Gri (Gümüş),1.365.000
805,10 Ekim 2024,"Kocaeli
Körfez",Suzuki,Grand,Vitara 2.5,1999,200.000,Şampanya,435.000
806,10 Ekim 2024,"Kocaeli
Körfez",Nissan,X-Trail,1.6 dCi,2016,260.000,Beyaz,1.095.000
807,10 Ekim 2024,"Kocaeli
Körfez",Infiniti,FX,30d GT,2011,230.000,Beyaz,1.270.000
808,10 Ekim 2024,"İstanbul
Ataşehir",Subaru,Forester,2.0  ,2006,263.000,Gri,596.000
809,10 Ekim 2024,"Konya
Kulu",Land,Rover,Range Sport,2010,255.000,Siyah,1.499.000
810,10 Ekim 2024,"Konya
Kulu",Peugeot,3008,1.5 BlueHDI,2021,114.000,Kırmızı,1.593.000
811,10 Ekim 2024,"Konya
Karatay",Nissan,Navara,2.5 D,2006,441.000,Siyah,425.000
812,10 Ekim 2024,"Kırklareli
Lüleburgaz",Ford,EcoSport,1.0 EcoBoost,2022,18.000,Beyaz,1.100.000
813,10 Ekim 2024,"Kocaeli
Kandıra",Hyundai,Tucson,1.6 CRDi,2019,48.500,Beyaz,1.550.000
814,10 Ekim 2024,"İstanbul
Bağcılar",Kia,Sportage,1.6 T-GDI,2016,160.000,Beyaz,1.229.000
815,10 Ekim 2024,"İstanbul
Başakşehir",Mercedes,-,Benz G,2021,38.000,Siyah,12.500.000
816,10 Ekim 2024,"Sivas
Merkez",Nissan,Qashqai,1.2 DIG-T,2014,119.000,Beyaz,1.000.000
817,10 Ekim 2024,"Adana
Çukurova",Hyundai,Kona,1.0 T-GDI,2021,78.000,Beyaz,1.020.000
818,10 Ekim 2024,"Erzurum
Aşkale",Dacia,Sandero,Stepway 1.0,2022,29.000,Gri,915.000
819,10 Ekim 2024,"İstanbul
Ümraniye",Honda,CR-V,1.6 i-DTEC,2014,139.000,Beyaz,745.000
820,10 Ekim 2024,"Zonguldak
Devrek",Tata,Telcoline,4x2 Çift,2005,340.000,Gri,238.500
821,10 Ekim 2024,"İstanbul
Tuzla",Hyundai,Bayon,1.4 MPI,2021,35.000,Beyaz,1.084.999
822,10 Ekim 2024,"Trabzon
Hayrat",Ford,Ranger,2.5 TDCi,2009,135.000,Gri (Gümüş),540.000
823,10 Ekim 2024,"Balıkesir
Altıeylül",BMW,X5,30d  ,2004,291.000,Siyah,905.000
824,10 Ekim 2024,"Şırnak
Merkez",Kia,Sportage,2.0 EX,2005,222.000,Siyah,550.000
825,10 Ekim 2024,"İstanbul
Sultanbeyli",Renault,Captur,1.3 TCe,2022,59.485,Gri,965.900
826,10 Ekim 2024,"İstanbul
Gaziosmanpaşa",Opel,Mokka,1.4 Enjoy,2016,49.000,Beyaz,980.000
827,10 Ekim 2024,"Konya
Karatay",Renault,Captur,1.3 TCe,2021,109.000,Mavi (metalik),939.000
828,10 Ekim 2024,"Manisa
Salihli",Peugeot,408,GT  ,2023,16.000,Gri,1.745.000
829,10 Ekim 2024,"İstanbul
Maltepe",Audi,Q7,3.0 TDI,2015,132.000,Beyaz,4.050.000
830,10 Ekim 2024,"Afyonkarahisar
Merkez",Toyota,Hilux,2.4 D-4D,2020,255.323,Beyaz,1.025.000
831,10 Ekim 2024,"Konya
Karatay",Renault,Captur,1.2 Touch,2014,223.000,Gri,695.000
832,10 Ekim 2024,"Ankara
Yenimahalle",Hyundai,Tucson,1.6 CRDi,2020,98.000,Gri (metalik),1.450.000
833,10 Ekim 2024,"Trabzon
Araklı",Dacia,Duster,1.5 BlueDCI,2023,12.000,Yeşil,1.420.000
834,10 Ekim 2024,"Malatya
Yeşilyurt",Hyundai,Bayon,1.4 MPI,2023,31.000,Yeşil,1.149.000
835,10 Ekim 2024,"İstanbul
Beylikdüzü",Toyota,Hilux,2.4 D-4D,2021,98.000,Beyaz,1.280.000
836,10 Ekim 2024,"İstanbul
Bağcılar",Citroen,C5,Aircross 1.6,2021,56.000,Füme,1.510.000
837,10 Ekim 2024,"İstanbul
Kartal",Fiat,Egea,Cross 1.4,2023,9.300,Turuncu,865.000
838,10 Ekim 2024,"İstanbul
Sultanbeyli",Toyota,Hilux,2.4 D-4D,2016,314.000,Turuncu,785.000
839,10 Ekim 2024,"Ankara
Akyurt",Honda,CR-V,2.0i ES,2002,416.000,Lacivert,559.000
840,10 Ekim 2024,"İstanbul
Bahçelievler",Chery,Omoda,5 1.6,2023,9.300,Gri,1.324.000
841,10 Ekim 2024,"Kocaeli
İzmit",Land,Rover,Range 3.0,2020,100.000,Siyah,14.750.000
842,10 Ekim 2024,"Denizli
Sarayköy",Volvo,C40,Ultimate  ,2023,21.050,Gri,2.420.000
843,10 Ekim 2024,"Ankara
Altındağ",BMW,X5,30d  ,2006,405.000,Siyah,780.000
844,10 Ekim 2024,"İstanbul
Beşiktaş",Mercedes,-,Benz X,2018,35.000,Lacivert,1.950.000
845,10 Ekim 2024,"Ankara
Akyurt",Ford,Kuga,1.5 EcoBoost,2015,79.000,Füme,977.000
846,10 Ekim 2024,"İstanbul
Bağcılar",Skoda,Kamiq,1.0 TSI,2023,6.700,Füme,1.357.900
847,10 Ekim 2024,"Afyonkarahisar
Merkez",Tata,Telcoline,4x2 Tek,2009,199.000,Gri,230.000
848,10 Ekim 2024,"Mersin
Yenişehir",Jeep,Renegade,1.6 MultiJet,2014,125.000,Beyaz,935.000
849,10 Ekim 2024,"Mersin
Tarsus",Nissan,Navara,2.5 D,2008,296.000,Siyah,800.000
850,10 Ekim 2024,"Bursa
Osmangazi",Suzuki,Vitara,1.6 GLX,2017,136.000,Siyah,995.000
851,10 Ekim 2024,"Bolu
Merkez",Hyundai,Tucson,1.6 GDi,2017,150.000,Bej,1.220.000
852,10 Ekim 2024,"Konya
Karatay",Volkswagen,T-Roc,1.5 TSI,2020,33.000,Turuncu,1.579.000
853,10 Ekim 2024,"İstanbul
Kadıköy",Land,Rover,Range 4.4,2024,6.150,Beyaz,28.250.000
854,10 Ekim 2024,"İstanbul
Üsküdar",Volkswagen,Tiguan,1.5 TSI,2023,9.000,Gri,2.290.000
855,10 Ekim 2024,"Zonguldak
Ereğli",Kia,Niro,EV Prestige,2023,6.500,Yeşil,1.990.000
856,10 Ekim 2024,"Sakarya
Adapazarı",Ford,Kuga,1.5 EcoBoost,2023,27.000,Beyaz,1.279.750
857,10 Ekim 2024,"Mersin
Yenişehir",Chevrolet,Captiva,2.0 D,2012,225.000,Beyaz,610.000
858,10 Ekim 2024,"İstanbul
Beylikdüzü",Volkswagen,T-Roc,1.5 TSI,2022,6.300,Beyaz,1.690.000
859,10 Ekim 2024,"Ankara
Akyurt",Land,Rover,Range Sport,2019,116.000,Gri,4.725.000
860,10 Ekim 2024,"İzmir
Narlıdere",BMW,X1,16d sDrive,2018,82.000,Mavi,1.640.000
861,10 Ekim 2024,"İstanbul
Bağcılar",Nissan,Qashqai,1.3 DIG-T,2021,16.000,Beyaz,1.450.000
862,10 Ekim 2024,"İzmir
Gaziemir",Dacia,Duster,1.3 Tce,2019,99.000,Mavi,865.000
863,10 Ekim 2024,"Samsun
Havza",Nissan,X-Trail,2.0 Luxury,2004,215.000,Siyah,600.000
864,10 Ekim 2024,"Ankara
Yenimahalle",Fiat,Egea,Cross 1.6,2022,22.500,Kırmızı,1.100.000
865,10 Ekim 2024,"Ankara
Akyurt",Fiat,Egea,Cross 1.4,2021,43.000,Beyaz,879.900
866,10 Ekim 2024,"Eskişehir
Tepebaşı",Ssangyong,Actyon,Sports 2.0,2011,200.000,Beyaz,420.000
867,10 Ekim 2024,"Kocaeli
Gebze",Skoda,Kamiq,1.5 TSI,2022,39.000,Gri (metalik),1.455.000
868,10 Ekim 2024,"Ankara
Akyurt",Fiat,Egea,Cross 1.4,2023,19.000,Turuncu,865.900
869,10 Ekim 2024,"Denizli
Sarayköy",Volkswagen,Tiguan,1.4 TSI,2013,293.000,Beyaz,830.000
870,10 Ekim 2024,"Erzincan
Merkez",BMW,X1,16i sDrive,2013,89.000,Siyah,1.240.000
871,10 Ekim 2024,"Ankara
Akyurt",Hyundai,Tucson,1.6 T-GDi,2015,119.000,Bej,1.169.950
872,10 Ekim 2024,"Ankara
Akyurt",Ford,Kuga,1.6 EcoBoost,2013,83.000,Siyah,835.000
873,10 Ekim 2024,"İstanbul
Ümraniye",Dacia,Duster,1.3 Tce,2023,16.000,Gri,1.192.000
874,10 Ekim 2024,"Antalya
Serik",Volkswagen,Amarok,2.0 TDI,2023,17.500,Mavi,2.495.000
875,10 Ekim 2024,"Hatay
Antakya",Volkswagen,Tiguan,1.5 TSI,2020,174.000,Mavi,2.500.000
876,10 Ekim 2024,"Muğla
Fethiye",Peugeot,2008,1.2 PureTech,2023,22.500,Turuncu,1.525.000
877,10 Ekim 2024,"Kocaeli
Çayırova",Dacia,Duster,1.3 Tce,2022,57.000,Beyaz,935.000
878,10 Ekim 2024,"Aydın
Efeler",Nissan,Qashqai,1.5 dCi,2018,114.000,Beyaz,1.125.000
879,10 Ekim 2024,"Antalya
Manavgat",Fiat,Egea,Cross 1.4,2023,16.400,Beyaz,842.000
880,10 Ekim 2024,"Mersin
Tarsus",Kia,Stonic,1.0 T-GDI,2024,6.003,Siyah,1.290.000
881,10 Ekim 2024,"Balıkesir
Altıeylül",Nissan,Qashqai,1.3 DIG-T,2019,54.500,Mavi,1.237.000
882,10 Ekim 2024,"İstanbul
Ataşehir",Opel,Grandland,1.2 Turbo,2024,6.001,Beyaz,1.655.000
883,10 Ekim 2024,"İstanbul
Üsküdar",Volkswagen,Tiguan,1.6 TDi,2018,66.000,Beyaz,1.295.000
884,10 Ekim 2024,"Manisa
Şehzadeler",Opel,Grandland,1.5 D,2022,59.000,Gri,1.425.000
885,10 Ekim 2024,"Tekirdağ
Çerkezköy",Dacia,Duster,1.3 Tce,2021,90.000,Füme,935.000
886,10 Ekim 2024,"Ankara
Polatlı",Nissan,Juke,1.5 dCi,2018,98.000,Kırmızı,815.000
887,10 Ekim 2024,"İstanbul
Bakırköy",Opel,Grandland,X 1.5,2019,37.500,Beyaz,1.150.000
888,10 Ekim 2024,"Ankara
Etimesgut",Dacia,Duster,1.5 dCi,2013,110.500,Gri (Gümüş),740.000
889,10 Ekim 2024,"Sakarya
Erenler",Fiat,Egea,Cross 1.4,2021,60.000,Beyaz,870.000
890,10 Ekim 2024,"Balıkesir
Bandırma",Dacia,Duster,1.0 Tce,2021,74.260,Beyaz,820.000
891,10 Ekim 2024,"Artvin
Hopa",Mitsubishi,L,200 4x2,2016,105.000,Beyaz,889.500
892,10 Ekim 2024,"Mersin
Toroslar",Volkswagen,Tiguan,1.5 TSI,2022,42.000,Gri (Gümüş),1.680.000
893,10 Ekim 2024,"İstanbul
Tuzla",Toyota,Hilux,2.4 D-4D,2022,60.000,Gri,1.435.999
894,10 Ekim 2024,"Bolu
Merkez",Land,Rover,Range Velar,2021,94.000,Gri,4.394.750
895,10 Ekim 2024,"Ankara
Keçiören",Nissan,Qashqai,1.6 Tekna,2012,125.000,Siyah,730.000
896,10 Ekim 2024,"İstanbul
Ataşehir",Peugeot,3008,1.2 PureTech,2020,59.750,Füme,1.389.750
897,10 Ekim 2024,"Uşak
Merkez",Mercedes,-,Benz GLA,2015,125.000,Beyaz,1.320.000
898,10 Ekim 2024,"Artvin
Hopa",Mitsubishi,L,200 4x2,2015,190.000,Yeşil,819.500
899,10 Ekim 2024,"İstanbul
Ataşehir",BMW,X5,30d xDrive,2012,283.000,Siyah,1.569.950
900,10 Ekim 2024,"İstanbul
Kadıköy",Volkswagen,Tiguan,All Space,2023,13.900,Beyaz,2.179.000
901,10 Ekim 2024,"Antalya
Kepez",Skywell,ET5,Premium  ,2022,36.000,Mavi,1.299.000
902,10 Ekim 2024,"Rize
Çayeli",Opel,Antara,2.0 CDTI,2007,186.000,Siyah,625.000
903,10 Ekim 2024,"İstanbul
Beylikdüzü",Audi,Q2,1.0 TFSI,2017,64.000,Kırmızı,1.380.000
904,10 Ekim 2024,"Bursa
Osmangazi",Kia,Sportage,1.6 CRDI,2019,45.500,Siyah,1.385.000
905,10 Ekim 2024,"İstanbul
Kadıköy",Renault,Captur,1.3 TCe,2023,25.000,Mavi,1.395.000
906,10 Ekim 2024,"Ordu
Altınordu",Hyundai,Santa,Fe 2.2,2007,264.000,Siyah,655.000
907,10 Ekim 2024,"Konya
Karatay",Mitsubishi,L,200 4x4,2017,168.022,Beyaz,765.000
908,10 Ekim 2024,"Samsun
Tekkeköy",DS,Automobiles,DS7 Crossback,2018,59.900,Beyaz,1.689.750
909,10 Ekim 2024,"Kocaeli
İzmit",Nissan,Navara,2.3 dCi,2018,124.857,Turuncu,1.170.000
910,10 Ekim 2024,"İstanbul
Esenyurt",BMW,X5,30d xDrive,2011,286.000,Siyah,1.420.000
911,10 Ekim 2024,"Bursa
Nilüfer",Land,Rover,Range Sport,2015,221.000,Lacivert,3.050.000
912,10 Ekim 2024,"İstanbul
Bahçelievler",Volvo,XC90,2.0 B5,2021,85.000,Siyah,4.475.000
913,10 Ekim 2024,"İstanbul
Zeytinburnu",Opel,Grandland,X 1.5,2020,72.000,Gri,1.270.000
914,10 Ekim 2024,"İzmir
Gaziemir",Opel,Grandland,1.5 D,2022,31.500,Beyaz,1.829.000
915,10 Ekim 2024,"İstanbul
Kadıköy",Chery,Tiggo,7 Pro,2024,6.001,Kırmızı,1.600.000
916,10 Ekim 2024,"İstanbul
Üsküdar",Volkswagen,Touareg,3.0 TDI,2009,288.000,Siyah,1.039.750
917,10 Ekim 2024,"Ankara
Akyurt",Dacia,Duster,1.5 dCi,2012,90.000,Gri,727.000
918,10 Ekim 2024,"İstanbul
Bağcılar",Ford,Kuga,1.5 EcoBoost,2022,6.500,Mavi,1.870.000
919,10 Ekim 2024,"Aydın
Didim",Nissan,Qashqai,1.5 dCi,2012,50.380,Beyaz,859.000
920,10 Ekim 2024,"İstanbul
Bağcılar",Isuzu,D-Max,1.9 D,2022,47.000,Siyah,1.590.000
921,10 Ekim 2024,"İstanbul
Bağcılar",Volvo,XC40,1.5 T3,2022,53.000,Kırmızı,2.395.000
922,10 Ekim 2024,"İstanbul
Bağcılar",Land,Rover,Range Evoque,2020,19.000,Beyaz,3.450.000
923,10 Ekim 2024,"Antalya
Manavgat",Volkswagen,Amarok,2.0 BITDI,2016,320.000,Beyaz,785.000
924,10 Ekim 2024,"Konya
Karatay",Opel,Mokka,1.6 CDTI,2016,87.000,Beyaz,989.000
925,10 Ekim 2024,"Hatay
Samandağ",Nissan,X-Trail,1.6 dCi,2015,257.000,Mavi (metalik),1.050.000
926,10 Ekim 2024,"İstanbul
Esenyurt",Peugeot,2008,1.5 BlueHDI,2020,117.000,Kırmızı,1.239.000
927,10 Ekim 2024,"İstanbul
Bağcılar",Dacia,Duster,1.5 dCi,2015,280.000,Gri,599.750
928,10 Ekim 2024,"Rize
Pazar",Dacia,Duster,1.5 dCi,2018,52.000,Bej,1.075.000
929,10 Ekim 2024,"Kütahya
Merkez",Fiat,Egea,Cross 1.4,2023,44.500,Beyaz,849.000
930,10 Ekim 2024,"Ankara
Akyurt",Volkswagen,Tiguan,2.0 TDI,2020,155.000,Füme,2.115.000
931,10 Ekim 2024,"Hatay
Belen",Opel,Crossland,1.2 T,2024,12.766,Beyaz,1.125.000
932,10 Ekim 2024,"İstanbul
Bağcılar",Land,Rover,Range Sport,2012,130.000,Siyah,1.965.000
933,10 Ekim 2024,"Ankara
Çankaya",Nissan,Qashqai,1.3 DIG-T,2023,28.000,Mavi,1.625.750
934,10 Ekim 2024,"Mardin
Kızıltepe",Nissan,Qashqai,1.5 dCi,2012,316.000,Beyaz,650.000
935,10 Ekim 2024,"Manisa
Soma",Dacia,Sandero,Stepway 1.0,2022,23.000,Beyaz,925.000
936,10 Ekim 2024,"Ankara
Çankaya",Opel,Grandland,X 1.5,2019,83.500,Kırmızı,1.265.000
937,10 Ekim 2024,"Burdur
Merkez",Fiat,Egea,Cross 1.4,2021,32.000,Turuncu,827.000
938,10 Ekim 2024,"Tekirdağ
Çorlu",Dacia,Duster,1.3 Tce,2023,7.000,Turuncu,1.280.000
939,10 Ekim 2024,"Karabük
Merkez",Nissan,X-Trail,1.6 dCi,2016,110.000,Beyaz,1.450.000
940,10 Ekim 2024,"İstanbul
Sultanbeyli",Subaru,Forester,2.0 TD,2015,294.000,Siyah,825.000
941,10 Ekim 2024,"Konya
Ereğli",Suzuki,Vitara,1.4 Boosterjet,2020,64.500,Gri (Gümüş),1.270.000
942,10 Ekim 2024,"Antalya
Konyaaltı",Hyundai,Bayon,1.4 MPI,2022,43.700,Gri,1.055.000
943,10 Ekim 2024,"İstanbul
Esenyurt",Opel,Mokka,1.2 T,2022,46.000,Siyah,1.269.000
944,10 Ekim 2024,"Ankara
Keçiören",Dacia,Sandero,Stepway 1.0,2021,55.000,Mavi (metalik),705.000
945,10 Ekim 2024,"İstanbul
Bağcılar",Peugeot,3008,1.5 BlueHDI,2020,77.000,Gri (metalik),1.495.000
946,10 Ekim 2024,"Antalya
Gazipaşa",Citroen,C4,Cactus 1.6,2015,106.000,Beyaz,815.000
947,10 Ekim 2024,"İzmir
Menemen",Land,Rover,Range 4.6,1998,280.000,Siyah,335.000
948,10 Ekim 2024,"Kayseri
Melikgazi",Nissan,Qashqai,1.6 Tekna,2009,191.000,Gri,640.000
949,10 Ekim 2024,"Bursa
Yıldırım",Skoda,Yeti,1.6 TDI,2015,225.000,Beyaz,805.000
950,10 Ekim 2024,"İstanbul
Ümraniye",MINI,Cooper,Countryman 1.5,2022,35.516,Mavi,1.615.000
951,10 Ekim 2024,"Ankara
Gölbaşı",Subaru,Forester,2.0i e-Boxer,2023,31.000,Füme,2.345.000
952,10 Ekim 2024,"Ankara
Keçiören",Peugeot,2008,1.2 PureTech,2020,56.000,Diğer,1.200.000
953,10 Ekim 2024,"İzmir
Bayraklı",Fiat,500,X 1.6,2017,51.000,Beyaz,890.000
954,10 Ekim 2024,"Sakarya
Hendek",Fiat,Egea,Cross 1.4,2023,17.000,Kırmızı,860.000
955,10 Ekim 2024,"Gaziantep
Şehitkamil",Hyundai,Tucson,1.6 CRDi,2018,220.000,Kahverengi,950.000
956,10 Ekim 2024,"İstanbul
Ümraniye",Volkswagen,Tiguan,1.4 TSI,2013,82.000,Beyaz,1.039.000
957,10 Ekim 2024,"Antalya
Konyaaltı",Volkswagen,T-Roc,1.5 TSI,2023,6.300,Siyah,1.839.000
958,10 Ekim 2024,"Balıkesir
Altıeylül",Renault,Kadjar,1.5 dCi,2016,116.000,Kırmızı,1.159.000
959,10 Ekim 2024,"İstanbul
Üsküdar",Hyundai,Tucson,1.6 T-GDi,2015,127.500,Bej,1.228.000
960,10 Ekim 2024,"İstanbul
Bağcılar",Skoda,Kamiq,1.0 TSI,2020,59.000,Gri (metalik),1.319.750
961,10 Ekim 2024,"Antalya
Kepez",Kia,Sorento,2.5 CRDi,2008,221.000,Siyah,577.500
962,10 Ekim 2024,"Afyonkarahisar
Sandıklı",Mitsubishi,L,200 4x4,2016,234.000,Beyaz,845.000
963,10 Ekim 2024,"Samsun
Tekkeköy",Nissan,Qashqai,1.6 dCi,2016,103.000,Beyaz,998.750
964,10 Ekim 2024,"İzmir
Buca",Dacia,Duster,1.3 Tce,2022,46.000,Beyaz,965.000
965,10 Ekim 2024,"İstanbul
Gaziosmanpaşa",Chevrolet,Captiva,2.0 D,2010,212.000,Beyaz,590.000
966,10 Ekim 2024,"İstanbul
Sancaktepe",Hyundai,Bayon,1.4 MPI,2023,6.000,Yeşil,1.150.000
967,10 Ekim 2024,"Kocaeli
İzmit",Jeep,Renegade,1.6 MultiJet,2018,147.000,Siyah,1.000.000
968,10 Ekim 2024,"Kahramanmaraş
Onikişubat",Toyota,Hilux,2.4 D-4D,2022,32.000,Yeşil,1.480.000
969,10 Ekim 2024,"Mersin
Yenişehir",Honda,CR-V,1.6 i-DTEC,2014,132.000,Gri,979.500
970,10 Ekim 2024,"Ankara
Akyurt",Ford,Kuga,1.5 TDCi,2017,99.000,Beyaz,1.165.000
971,10 Ekim 2024,"Bursa
Nilüfer",Nissan,X-Trail,1.6 dCi,2014,62.000,Lacivert,1.300.000
972,10 Ekim 2024,"İzmir
Buca",Hyundai,ix35,1.6 GDI,2014,178.600,Beyaz,740.000
973,10 Ekim 2024,"Mersin
Mezitli",Kia,Sportage,1.6 GDI,2021,28.500,Gri (metalik),1.200.000
974,10 Ekim 2024,"İstanbul
Maltepe",Hyundai,Bayon,1.4 MPI,2022,61.849,Gri,943.500
975,10 Ekim 2024,"Ankara
Keçiören",Kia,Sorento,2.5 CRDi,2006,290.000,Siyah,650.000
976,10 Ekim 2024,"İstanbul
Maltepe",Ford,Kuga,1.5 EcoBoost,2023,43.038,Beyaz,1.519.750
977,10 Ekim 2024,"İstanbul
Bahçelievler",Dacia,Duster,1.5 dCi,2018,160.000,Kahverengi,950.000
978,10 Ekim 2024,"İstanbul
Kartal",Land,Rover,Range Evoque,2012,104.000,Kırmızı,1.590.000
979,10 Ekim 2024,"Ankara
Çankaya",Volkswagen,Tiguan,1.4 TSI,2012,68.700,Beyaz,990.000
980,10 Ekim 2024,"Samsun
Atakum",Nissan,Qashqai,1.6 dCi,2015,123.000,Bordo,1.145.000
981,10 Ekim 2024,"Aksaray
Merkez",Nissan,Juke,1.6 Sky,2016,63.000,Kırmızı,870.000
982,10 Ekim 2024,"İzmir
Menemen",Renault,Captur,1.2 Icon,2016,132.000,Diğer,850.000
983,10 Ekim 2024,"İstanbul
Sancaktepe",Seat,Arona,1.0 EcoTSI,2024,6.001,Gri,1.237.750
984,10 Ekim 2024,"İstanbul
Bağcılar",Peugeot,3008,1.5 BlueHDI,2023,13.000,Gri (metalik),1.749.900
985,10 Ekim 2024,"Antalya
Manavgat",Fiat,Egea,Cross 1.4,2023,14.500,Mavi,845.000
986,10 Ekim 2024,"İzmir
Gaziemir",TOGG,T10X,V1  ,2023,6.010,Gri,1.525.000
987,10 Ekim 2024,"Antalya
Kepez",Citroen,C5,Aircross 1.5,2023,16.000,Gri,1.639.000
988,10 Ekim 2024,"İstanbul
Bağcılar",Volvo,XC60,2.0 B4,2023,12.000,Gri,4.300.000
989,10 Ekim 2024,"Afyonkarahisar
Merkez",Ford,Puma,1.0 EcoBoost,2023,18.000,Beyaz,1.180.000
990,10 Ekim 2024,"Balıkesir
Karesi",Peugeot,2008,1.6 BlueHDI,2017,102.000,Beyaz,925.000
991,10 Ekim 2024,"Ankara
Pursaklar",Skoda,Kamiq,1.0 TSI,2021,49.837,Mavi,1.223.500
992,10 Ekim 2024,"Kocaeli
İzmit",Kia,Sorento,2.2 CRDi,2011,279.257,Beyaz,805.000
